ID,Reviews,Label
Train_User_4679,"Home 2 was a nice hotel to stay at, and the staff were respectful and delightful. The room was clean and spacious, the appliances and technology. Not sure if the hotel has rooms with bathtubs, but a bathtub would be helpful with small children. The grandchildren loved the indoor pool, and the sofa bed. The refrigerator and the microwave were... More",Good
Train_User_4680,"Nice menu of american cuisine. Steaks, pasta, salads, chicken. Rueben and sweet potato fries were very good. Onion rings a little greasy. Chile very good. Nice crowd with families. Recommended. We will probably stop again.",Good
Train_User_4681,Be sure to try the Landmark. Best breakfast we've found in the area. Great food and great service! We make sure to stop here we go to camp.,Excellent
Train_User_4682,The hotel was nice and comfortable. Clean and spacious. Convenient to many restaurants and stores. Kids loved the pool. Staff very courteous and helpful.,Good
Train_User_4683,We have stayed at this Comfort Inn many times and have always been happy with the service and amenities. We enjoy the pool and the included breakfast.,Good
Train_User_4684,"Absolutely no negatives. Large room, comfortable bed. Quiet. Great wifi. Quiet A/C. The breakfast was much better than the typical free breakfast. Within walking distance to two good restaurants. The rail road museum in Altoona is close and interesting.",Excellent
Train_User_4685,"The staff at this Comfort Inn is wonderful. They are always very accommodating with us and help us out. We've stayed here more than once but always in room 201. It's a very nice room, it's clean, and the beds are comfortable. The included breakfast is quite good for a free breakfast and my nieces love the waffles! My nieces also love their pool! It's pretty average size for a hotel but big enough for us. Marzoni's is just across the parking lot which is great for us because it is our favorite restaurant in the Altoona area.",Good
Train_User_4686,"In town for a sales training. Company made a reservation at the Best Western Plus. Had a wonderful stay with great staff, clean rooms and good breakfast. The mattress was comfortable and had a good sleep, especially needed since was in training all day!",Excellent
Train_User_4687,My daughter and I stayed here in February 2016 while we were visiting Duquesne University. It was right off campus and so conveniently located. I would highly recommend this location for a campus visit.,Good
Train_User_4688,"We had a phenomenal experience here. The current event planner stepped in only a couple of months until our daughter's wedding and really took great care to make this a perfect day for all concerned. The food was exceptionally good, the coordination flawless, and the quality... Read More of the staff superb.",Excellent
Train_User_4689,"We stayed here when going to Pittsburgh for an event at Duquesne University. We love this hotel because of its proximity to Duquesne and downtown. The rooms are clean, large, and have wonderful views. The staff are always welcoming and friendly. We will continue to stay here whenever we visit Pittsburgh!",Excellent
Train_User_4690,"This is a nice hotel, well placed for the business district and a short walk from Market Square. Good Gym and swimming pool, very friendly and helpful staff. Rooms are a good size and well appointed. Would benefit from adding a safe to the rooms, a bit unusual that his is not provided these days.",Good
Train_User_4691,"Would be happy to give 6 stars if I could. Outstanding in every way. Service is the stand out. Everyone was exceptional. The room was very nice and the bed was the coziest ever. Food was great! Wish the door that connects the adjoining room was better. Better locks and a heavier door would be appreciated. Otherwise, all was really... More",Excellent
Train_User_4692,"Fantastic and helpful staff, typical Marriott room (with Direct TV which has dropped some channels like Bravo, etc.) but the Concierge lounge and staff were awesome! Service top notch, quality of food and desserts were unbelievable! Wed am had a chef making cooked to order omlettes, take that Embassy Suites! View from lounge on 20th floor nice, no Marriott Budapest... More",Good
Train_User_4693,"I think the best thing this hotel has going for it, is that it is close to the hockey arena. It was my first time to Pittsburgh and it seems like a cool city and was looking forward to the view but I got a room on the wrong side. There are fake orchids in the room. I expected more.... More",Average
Train_User_4694,"When I checked in the clerk asked me what brought me to Pittsburgh, and I told her it was our anniversary. She immediately upgraded the room to a high floor corner (1219) and gave me a coupon for two for the breakfast buffet or a credit of 20 for room service. . The room was so large you could have... More",Good
Train_User_4695,Dropped by Pittsburgh overnight on the way to DC. Marriott staff bent over backwards to accommodate us by upgrading our room to two double beds. Bell staff went above and beyond to guide us to PNC Park to take in a Pirates game. Excellent stay!,Excellent
Train_User_4696,"Hotel was clean. Our room was a standard with king bed. Room was spacious with plenty of amenities. In room coffee with to go cup and lid was great for a Sunday morning after being out late Saturday. Bed was very comfortable. They had magazines in room which I loved I sat on the comfy in room chair with ottoman,... More",Excellent
Train_User_4697,In town for the US Open it was a bit noisy the night the Penguins won the cup but it was a comfortable room with quick room service. The only negative was I had waived room service for the first day and the maid service never showed up all week- i had to call to get them to clean.,Good
Train_User_4698,"As a Marriott Elite member I have stayed in a few properties and this one rates at the top! From the staff to the amenities I highly recommend this hotel. Tony the bartender was great, took care of us well.",Excellent
Train_User_4699,This hotel in the town center had a nice looking bar with uninterested lady bartenders. It is ok for a beer but not expert real hospitality. This can be done better. Marriott quality had a higher standard. This bar does not level the compagnies standard.,Average
Train_User_4700,"It's a great hotel to stay, good customer service and a great location. I will recommend this hotel to everyone. Food is also great. Though I like only Indian food, I really enjoyed curry Rice and breakfast.",Excellent
Train_User_4701,"We stayed here on a Saturday before a Steelers game. The hotel was easy to find, and had an onsite parking garage (a little pricey, but it's pretty on par with other places in the city, and I liked that it was on site and underground). The rooms were nice, clean, and comfortable. Nothing fancy, but had everything you could... More",Good
Train_User_4702,"Stayed here for the Steelers vs Colts game in December. The hotel staff was extremely friendly, knowledgeable, and courteous. Prior to booking I was worried about the location and how easy it would be to get to the stadium, but taking the T was extremely easy, safe, and clean. We were able to get back from the game in only... More",Excellent
Train_User_4703,"Stayed here to attend the Penquins/Sharks game. It is right across the street from Consol Energy Center. The valet was very informative about area restaurants and when to go to avoid hockey game crowd. The bellman was also helpful and gave us a coupon for a free appetizer from a bar across from center. He was very well dressed, we... More",Excellent
Train_User_4704,"I traveled to Pittsburgh for two football games during Halloween Weekend: the Wagner College-Duquesne University game on October 31st and the Steelers-Bengals game on November 1st and, needing a hotel room for the evening of October 31st, chose Marriott Pittsburgh City Center. The hotel couldn't be easier to find just follow the signs for Consol Energy Center (home of the... More",Good
Train_User_4705,"I stayed here with two friends as we were in town for the Cubs vs Pirates game. If you're a sports fan - baseball, football, hockey then this hotel is the perfect location! It's located just two blocks from the Steel T Plaza Station. (it's the Pittsburgh version of the Chicago El) and it's free! Takes you right to the... More",Good
Train_User_4706,"I have stayed at this property many times and they consistently meet expectations. The hotel in centrally located next to the Consol Arena. A short walk to downtown buildings and Duquesne University. Hop in a car and you are a few minutes from the Strip District, South Side, stadiums and museums. This hotel is up to the Marriott standards. The... More",Good
Train_User_4707,Room is a little bit spendy at close to 200/night but it's a nice big room with a desk and a couch. Looks like a junior suite but it doesn't have the 2nd TV in front of the couch. If there's a negative it's that you can hear some traffic noise outside the windows. Get a higher floor to mitigate.... More,Excellent
Train_User_4708,"So, I met my Valentine at the Greyhound Bus station in downtown Pittsburgh, Pa. I was coming back from Cleveland, Ohio. She was on her way to Buffalo, New York. A few months later we went to an Isley Brothers concert at the Civic Arena. We stayed at the hotel across the street, which is now the Marriott City Center.... More",Good
Train_User_4709,We stayed here last year about this time to catch an early flight out of Pittsburgh. You can tell that the hotel is in the process of being renovated. Our room was done and looked great. The outside of the hotel was also being painted. The shuttle driver told us that the hotel was recently under new management and a lot of items that were left by the former management is now getting done.,Good
Train_User_4710,"Other than being told on hotels.com that breakfast was included in our cost, but it wasn't, the stay was wonderful. We will be back. For being so close to the airport, no plane noise!!!!",Excellent
Train_User_4711,I had a terrible experience with this hotel. I did not have towel rack or telephone in my room. Also there was an issue with the cleanliness of the room.,Pathetic
Train_User_4712,"Even though its non smoking rooms, first room had an odor. They changed rooms..odor was not as bad. Bed was not comfortable.",Bad
Train_User_4713,"Bad experience. Most of the employees live at the hotel. Lady bartender was great but apparently the system in the restaurant went down all weekend so no food and very inconvenient to leave hotel to get food as the hotel is tucked way off in an industrial park. Room stank like feet, bathroom had stains on the wall, light fixtures nearly falling off the wall, carpets were very stained. Overall horrible hotel",Pathetic
Train_User_4714,No heat. One bathroom light out. Desk clerks helpful,Good
Train_User_4715,"Staff pleasant, hard to find",Good
Train_User_4716,I could not get connected to wi-fi. They had to change my room because there was not any hot water. There was not any food available for lunch. The night time manager was very rude. The day-time manager was very nice and helpful and so was the breakfast waitress. I was not very happy with my stay.,Bad
Train_User_4717,"Awesome service. Clean appealing room. Very spacious. Breakfast of hot food was excellant. Amazing location. I highlt recommwnd this hitel to anyone teavelung to pittsburgh. Very close to metro, sports stadiums, bars and dininf.",Good
Train_User_4718,Stay in Pittsburgh was great. The location was very close to all the places we wanted to go. Room was perfect. Pool was a little small. Breakfast was ok I do not think the staff could keep up with the rush in the morning.,Excellent
Train_User_4719,Needing to watch our budget was what led us to 4 Flags Inn. We did not expect a 4 Star Hotel just wanted an average one for our 6 night stay. We have used 4 Flags twice and would again. Things were not perfect we didnt expect them to be at such a low price but our room was neat... More,Average
Train_User_4720,"From the front desk to the maintenance folks, these folks are all about customer service. I identified myself as a night worker when I checked in. Working 13-14 hours per night, the last thing I wanted to do was come to a dirty room or be awakened by the housekeeping a inevitable knock on the door. The staff made sure... More",Excellent
Train_User_4721,This is a great place to stay. I have been going there for 7 years and will not stay anywhere else. The staff treats you just like family when you show up. Deny always has a smile on her face no mater how late my arrival. Sylvia and her team have been taking great care of not only me but... More,Excellent
Train_User_4722,"We stayed here to attend Kentucky Derby and spent little time in the hotel. The pool was closed for repairs. Friendly staff and conveniently located next to highway. It seems everybody in town smokes, so lots of people hanging around entrance puffing away.",Average
Train_User_4723,"We had absolutely no complaints about our stay at Home 2! the staff went out of their way to assure we were happy during our stay. The suite was roomy, clean and well decorated, with the best bed we have ever slept on in a hotel!",Excellent
Train_User_4724,Our normal hotels were booked and our only choice was Americas Best Value Inn. First impression was Shocking. IT started with a walk all the way around the Hotel to the back by the bowling alley. Walked in by the pool and Kids running around crazy. our room was close to the Pool and we could hear kids running the... More,Average
Train_User_4725,"Cold shower, comfy bed.",Average
Train_User_4726,"There were stink bugs on the curtains! The front desk was somewhat quick to come remove one or two. But by the end of the night, I had removed three myself. The complimentary breakfast was typical, although I would have enjoyed some toppings for the oatmeal. No one bothered to clear the entrance/exit driveway, which is a steep hill, after 6 inches of snow. There was no other hotel close enough to move to, as I was there for business.",Average
Train_User_4727,"Met a group of guys down in Portsmouth for a weekend of NSW training. Didn't spend a ton of time at the hotel but I was pleased with my stay. The room was very clean. Had a nice comfortable king bed. Plenty of room. Had a couch as well. Breakfast wasn't all that. Had a waffle maker, eggs, sausage, sausage sandwiches, cereal, bagels, toast etc.. the sausage was that microwave junk. ate it the first morning but that was it. I didn't check anything else in the hotel out or have a need to seek service. I would stay there again.",Good
Train_User_4728,"I am not sure who wrote the reviews on this place nor when they were written. evidently they have not been there recently. The outside looks very good but, beware! The man at the register was unhappy and it showed. The rooms he assigned us had not been cleaned, beds unmade and had a horrendous odor. The swimming pool was... More",Pathetic
Train_User_4729,"My husband and I stay at this Hampton Inn at Easton, MD, and we were so impressed with the excellent customer service we received. It was a special occasion for us and the staff and the General Manager, Jeff Schneider made our stay there very special. Our rooms were very clean and comfortable and each morning the breakfast presentation was... More",Excellent
Train_User_4730,"Nice little motel close to Jean Bonnet, and 1/2 the price of other hotels in the area. Nice heater in the winter, and a/c in the summer. Ice cream shop next door, and a nice couple who run the place. About to book another night soon.",Excellent
Train_User_4731,"Had a weekend visit at a church in the area - and had a very nice stay at this motel. The accommodations were clean and no problems to report. A little older property, but overall a very nice place to stay. Thanks!",Excellent
Train_User_4732,"We were regulars the Shawnee Motel until our last visit on 8/9/15 when Thelma Triplett called and said she was appalled that we had the room air-conditioner on 60 and I said we were hot and she responded she was hot too and for us leaving it on at 60 degrees, she was canceling our reservations for Bedford Days... More",Bad
Train_User_4733,I agree with everybody that rated this hotel low. It is pretty bad my wife did not feel safe and the room had a musty smell. Staff was ok but location and people around was scary. We ate our dinner and promptly left. Did not even bother try to get our money back.,Pathetic
Train_User_4734,"good location, is clean, seems safer, no people hanging around the parking lot anymore. is close to downtown. although the motel6 liess than a mile away is cheaper, not sure why, but overall the motel is good place to stay.",Excellent
Train_User_4735,"Right on the highway to Laredo,but rooms set back from road.rooms very overpriced for what you get and not to clean. There was evidence of cockroaches in the room and bed linen had seen better days, very old and grey. There was debris from some rooms lying outside the cabins which could be a trip hazard although the car park/yard... More",Pathetic
Train_User_4736,The manager uses foul language referring to poorly trained staff. Staff does not know how to issue credits after they fail to honor the rate quoted. The rooms are poorly cleaned with light bulbs burned out and never replaced. Staff consists of young children that cannot make decisions nor are mature enough to deal with challenges.,Pathetic
Train_User_4737,"I have stayed at this location many times, never have I been disappointed. I plan to stay again in September for Center homecoming activities. I would recommend this location to anyone staying in Center for business or pleasure.",Good
Train_User_4738,"Great people great rooms better than most other motels that i stay! You can,t go wrong with this motel it has flat screen tv microwave ice box new carpet in room coffee cozy home fell plenty of light in the room",Good
Train_User_4739,"This hotel was wonderful. I stayed with friends and we had a great nights rest which we all really needed. It was the most spacious and beautiful hotel room that I think I have ever had. It was clean (actually the room smelled wonderful, as did the towels!) The bathroom was excellent. So many hotel rooms have poor lighting nowadays... More",Excellent
Train_User_4740,I booked 28 rooms at the Palo Duro Canyon Inn and Suites. I booked with the Manager and he was very helpful. The hotel is pretty from the outside and the inside is very nice. It was a good choice. They do serve a complimentary breakfast. My group mostly had coffee because we had breakfast booked elsewhere. It was a... More,Excellent
Train_User_4741,"This is a nice hotel located on the direct road to Palo Duro Canyon. It is a pet friendly hotel. It is a bit dated and the decor is pretty bland, but the room was clean. There is restaurant next door that has great take out food. There is a covered patio behind the hotel, and it was a beautiful... More",Average
Train_User_4742,The hotel was very clean and was very comfortable. It seems to have been kept up real well. I would've gave this place a higher rating but I felt disrespected by a bald man that serves the breakfast. I went into get breakfast and he was just standing there staring at me. he kept offering me more food and following... More,Bad
Train_User_4743,"Hotel is clean, people are friendly, and it's convenient to both the local university and Palo Duro Canyon. Rooms are large and quiet, though the air conditioner makes some noise even at its lowest setting.",Good
Train_User_4744,We stayed here for my husbands graduation 12/11/15. The hotel was nice and so was the staff. Breakfast from 6am-9pm and I had a corner room on second floor which was close to stairs and our car in parking lot. Parking lot was well lite. The elevator was just a little slow so we took stairs most of time since... More,Good
Train_User_4745,"We stayed two nights here. The plus side: Clean room and bathroom Name brand cereals, yogurt, etc. at breakfast plus fresh fruit Great wifi Negatives: Dirty hallways Worst coffee EVER However, we would go back there if we return to Palo Duro! I would take my own coffee!",Good
Train_User_4746,When I arrive we asked for extra pillows and were told they didn't have any because guests had stolen them. The bed was comfortable. Bathroom large. Room was generally clean although the fans hadn't been cleaned and dust/dirt was hanging off them. Towels were so thin and old as to have my wife suggest that next time we bring our... More,Average
Train_User_4747,"Although this hotel is somewhat far from our travel route, US 40, it was nevertheless an excellent hotel worth reserving. The parking lot was very well lit, which is important to cross-Country travelers with a car packed for travel.",Excellent
Train_User_4748,"We stayed here due to close proximity to where we were going. Online, it appeared to be the best of the 3 in this small town. We didn't expect a 4 or 5 star... But we did expect a clean place to catch some sleep. Fairly run down and I can understand that in a small town, but there's no... More",Pathetic
Train_User_4749,"Over all stay was great. Rooms were clean. Within walking distance of club house, did not eat at club house, but others in our party did and said food was good. Roads are in need of repair, so if you're on a motorcycle watch out for pot holes. Staff was friendly and helpful with the exception of one housekeeper who... More",Good
Train_User_4750,Might have stayed in a BW a handful of times over the years. It was just never a chain that I ever felt any loyalty to. We were heading to Galveston for a cruise and stopped in Lufkin the night before on the way down. I have to say was a nicer room than I have received at much higher... More,Excellent
Train_User_4751,"Not the fanciest or most updated place, but it is one of my favorite places to visit. Many of the families who visit each year have been going to Heidelberg since they were kids. At Heidelberg, you can literally escape the hustle and bustle without the crowd. Only guests are allowed, and the resort offers a private pool and access... More",Good
Train_User_4752,We were expecting a nice lodge and so it seemed for the pictures. However each unit is rented out as two rooms. We had the upper room with small kitchen for 189 per night. The place was like Travelodge or super8. Clean but very basic and small. The bathroom was smallest we've ever had. The cupboard doors are metal and... More,Average
Train_User_4753,My stay was wonderful other than I was double charged for my room so we had to fix that 1 day in but it all got straightened out and I would recommend this hotel to anyone traveling .. the management is extremely nice and will help with anything u need ...,Excellent
Train_User_4754,"I found bedbug on my arm and my bed!!! Immediately, I took shower and packed my stuffs. It was around 1:00:am. I drove my car to my client's parking lot and slept inside of my car until next morning.",Pathetic
Train_User_4755,We visited with family and the hotel was extremely accomodating,Excellent
Train_User_4756,Hotel was easy to locate and very clean. Bed was not comfortable.,Excellent
Train_User_4757,"The staff was helpful, even to repair a flashing light on fire alarm. The rooms were clean and spacious. Loved the door between bedroom and sitting room. There are restaurants in walking distance, which means you don't have to drive to get a meal. Breakfast was nice! I recommend this, especially the price.",Excellent
Train_User_4758,"We enjoyed our stay at the hotel on New Road. It was convenient to many places we wanted to go. Rooms were clean, quiet and the beds very comfortable. Great breakfasts and the staff was very hospitable.",Excellent
Train_User_4759,Nice hotel very friendly staff. Breakfast is pretty much standard. The only thing I would recommend is a bench in the front of the hotel. It has an indoor pool but we didn't take advantage of that. Flying J truck stop is right across the street it can get noisy on the west side at times.,Excellent
Train_User_4760,"Loved the service from the front desk. We requested a room away from as many other guests as possible so as to create as little problem for them as possible. We are a large family ( 2 adults and 4 kids under 10 yrs old), and Bryan was great. He settled us in a room on the ground floor, as... More",Excellent
Train_User_4761,"Nice room. hot showers, TV a little small, location was nice the breakfast was nice the room needed more usb chargers the AC was ice cold loved it, I would stay there again. More parking spaces are needed for this location",Good
Train_User_4762,Very accommodating. The rooms were clean and the staff was very pleasant. The very was definitely one of the best. Made me and my family feel welcomed the second we got there. Beautiful facility and very well kept,Excellent
Train_User_4763,I arrived this week for the whole week and I must say this place was a lot better that the Hilton garden inn down the street. The staff was very friendly and the breakfast was an ice change from the other hotels I have visited. Overall I really enjoyed my stay here and before I forget the bed mattresses were... More,Excellent
Train_User_4764,"My family I have stayed in the Comfort Suites on Western Plaza 3 times now. Each time I am reminded of how much we like the hotel's appearance, open interior layout large rooms. We have always stayed in a room with 2 beds a sofa sleeper. Even though the hotel is located just off of I-40, the... More",Good
Train_User_4765,It was an exemplary hotel and it is very clean and well kept. Housekeeping was very friendly. The breakfast is included and tastes amazing.there is also a van that can drive you up to 5 miles from the hotel . The only hotel I will stay at when we come to laredo TX,Excellent
Train_User_4766,"This is my third stay at this location. Overall, its just a great place to stay. The staff is very friendly, professional and always eager to assist you. Despite being near the expressway the rooms are extremely quiet. Very comfortable beds with good choice of pillows. Plenty of hot water. Internet speed in the rooms very good via wi-fi. TV,s... More",Excellent
Train_User_4767,"We had a great time!! Hotel staff was pleasant and helpful, but not intrusive! Rooms were great. Bed is out of this world comfortable. I will definitely be going back!",Excellent
Train_User_4768,Comfortable beautiful historic hotel in the heart of this part of the city. Walkable to great restaurants and shops. Great place to stay and will stay again!,Excellent
Train_User_4769,Awesome !!!!!! I will come back !,Excellent
Train_User_4770,"We love this hotel. The service is excellent, staff is welcoming and friendly, rooms spacious and nicely decorated. The restaurant is wonderful- we've enjoyed breakfast, lunch and dinner numerous times and have always been pleased. The location is perfect for exploring the city or neighboring islands.",Excellent
Train_User_4771,"A beautiful, historic hotel in a perfect location with a fantastic staff (and great bar). The only thing that keeps this from being a 5-star review is the forced air heating system in our room, the vent for which was located over the bed and kicked on every so often, waking us up with an initial blast of cool breeze before it warmed up...",Good
Train_User_4772,"First rate staff and facility. We were ending a long and somewhat stressful trip, and this was a welcome place to unwind and recover. The staff truly could not do enough to make us comfortable. What a pleasure to be in a place where they use metal keys! No lockouts with a magnetic key after 2 or 3 days, as happens in other places. Coffee in the lobby, a newspaper at our door in the morning, and a wonderful whirlpool and sauna to unwind. Also, a fine fitness room.",Excellent
Train_User_4773,"Had a wonderful stay here. My fiancee and I came for a weekend getaway. The staff was really helpful, the hotel is immaculate, the spa is a blast, and in the best part of Portland. We will definitely be back.",Excellent
Train_User_4774,Very poor pillows and bedding. Hard to get a good nights sleep.,Average
Train_User_4775,"The place is run down and old the only thing it has going for it is the balcony off the room but even that isn't anything special. They say the bathrooms are updated! Certainly not by my standards! I am extremely disappointed and wish we could leave now, I would consider this place dumpy the bar area smells and is... More",Bad
Train_User_4776,"The room, the beds, the food and the help at this hotel is nothing short of perfect without including a lot of extras my husband and I don't need. The location is close to everything and the building is historical and very well kept. Could not ask for a more homey place to stay.",Excellent
Train_User_4777,"I'd never been to Portland for any extended time before and my boyfriend insisted the Regency Hotel was in the best location and I'd love it. We took an overnight trip for my birthday and even though I was trying to sway him to another more trendy hotel, this one was everything he promised and I'm glad we didn't go... More",Excellent
Train_User_4778,Close to shopping and restaurants. Very friendly staff,Excellent
Train_User_4779,"The service was amazing! From the check-in to check-out, and everything in between, we were pampered and given the best service possible. When you check-in you have the option to order tea/coffee and newspaper delivery to your room each morning. This option arrives early each morning and is an amazing service from this hotel. Room service was delicious and the... More",Excellent
Train_User_4780,I have been going to Portland for years and I had never even seen this hotel (which has been there for many more years). It is tucked away just a block from busy Exchange St and a few blocks from the waterfront. We pulled into a cobblestone paved circular courtyard and were immediately met by a valet ready to park... More,Excellent
Train_User_4781,In heart of downtown. Older hotel with front steps that you needed to have bell service for. Breakfast good but expensive. Parking nearby for a fee. Free coffee am only. needs grab bars in bath.,Good
Train_User_4782,Great place to stay for a few days while visiting Maine.,Excellent
Train_User_4783,"The rooms were fine, the staff friendly, the location great but don't have then park your car. We spent one night had the car parked. When our black, one month old Audi A8 was brought around it had at least thirty bird stains in it that had been in direct sun. The hotel was nice enough to spray it off... More",Average
Train_User_4784,Room 116 was a nice sized room with a couch and a king bed. The only downside was that it was basement level. Our window looked out to the knees of passer-by's which meant that we had to keep the blinds closed or people would look down into our room. Zero privacy. Otherwise the hotel was nice and the staff did a good job. No complaints.,Good
Train_User_4785,Very nice hotel in the center of Midtown. The rooms are nice with great views. The doorman was very accommodating and the housekeeping staff went out of their way to help with our special requests. Will be back!,Good
Train_User_4786,"My husband and teenage daughter stayed here for a quick trip to Atlanta recently. We were hoping that we would have been wowed, but it was just ok. Customer service was above average, but you would expect that at a luxury hotel. We booked a double room since there was 3 of us. This was a mistake, as the double... More",Average
Train_User_4787,"The hotel was lovely! The staff was very friendly and the room was clean. The bed was very comfortable. The room contained all the a needed amenities. While room service was pricey, the food was very good. It is also close to Marta, restaurants, and a park.",Excellent
Train_User_4788,"My room 701 was by the elevators, but was very quiet. House keeping was exceptional and all the staff was extremely helpful. I had 3 meals in the restaurant and all entrees came out fast and with beautiful presentation.",Excellent
Train_User_4789,Room was a bit small but staff excellence and great location equaled an awesome stay.,Excellent
Train_User_4790,My family was returning back to Iowa from spending a weekend in Door County WI. We enjoyed our overnight stay at the Appleton Fairfield. The front desk staff was more than accommodating by checking the temperature of the pool upon my wifes request. The room (118) was clean and smelled fresh great job by cleaning staff. The breakfast was warm... More,Excellent
Train_User_4791,"Only thing nice about the property was the friendly staff, room layout and decent location. The property has nothing else to offer!",Bad
Train_User_4792,"Beautiful room, ocean view, fridge in room, DVD player, balcony",Excellent
Train_User_4793,"I am quite pleased with the level of service with this resort, Upon arrival we walked into the lobby and it was very warm and inviting. The overall look of the resort is for pleasant and inviting. I could only imagine what it's like in the summer, but for a quiet winter-retreat it's a fantastic place to get-a-way for a... More",Excellent
Train_User_4794,"This all-oceanfront unit resort was long overdue for the addition of balconies. This is an older resort that has a great central location on the Virginia Beach Boardwalk. It is two blocks from the 24th Street stage, where activities and entertainment takes place. The on-site restaurant, Johnny Mananas has been updated with two bars, indoor and outdoor oceanfront seating and... More",Good
Train_User_4795,"The room was clean but the refrigerator was very loud so loud that it woke us up. When I contacted the staff, they came to the room but since I had out , so left a note to get contact them. My expectation was they would take care of this issue while I was out of the room. Since this did not happen, at 1:30 am, I just unplugged the refrigerator so we could all sleep.",Average
Train_User_4796,"Palo Alto is an expensive area so finding someplace to stay that was reasonable was challenging. Comfort Inn offers a market-competitive value and a consistent stay. I liked that the staff gave me a bottle of water and trail mix upon check-in (easy nice perk), room was clean and comfy. It's off a busy street though so there is... More",Good
Train_User_4797,"This review is for the weeks of Nov 9, 2015 and Nov 16, 2015. I stayed at this hotel to be close to a family member that was hospitalized at Stanford Medical Center. This hotel is managed very well and met my expectations. Excellent was the staff, comfort of the room, actually a very nice large TV, and overall cleanliness... More",Excellent
Train_User_4798,"Staying on El Camino can be noisy, but this motel had many rooms that are away from traffic. Ask for a quiet room. Property was clean and, well, comfortable. Breakfast was better than others I've had at similar properties. This was my first time here, and I'll return.",Good
Train_User_4799,"Overall we were very satisfied with our stay, here are a few comments: 1) the hotel staff is very friendly and helpful 2) We had two rooms and both were clean and nicely kept up 3) rather expensive for a Comfort Inn but given the location this is not surprising 4) breakfast is mostly plastic pre-prepared breakfast foods (typical of... More",Good
Train_User_4800,I had great customer service at this hotel. I mistakenly clicked the book button twice and accidentally reserved two rooms. When I explained the situation to the manager he allowed me to only pay for one room even though they were booked up and as I arrived late at night they could not sell the other room they had waiting... More,Excellent
Train_User_4801,"First off, the buses to parks were awful!! We waited 2 different morning over 45 mins for a bus and even missed a breakfast character breakfast!! We stayed near the Carriage house(the main lobby) which was very convenient but with limits on beverages for free cups it just wasn't worth it to use. NO juice or milk!!! We had children... More",Average
Train_User_4802,"We stayed at Disney Saratoga Springs for 7 nights in March 2015. Generally, we really enjoyed our stay. We only went to Downtown Disney twice, but it was a vert easy walk and if we had gone more often, the proximity would be a real plus. The bus ride to the various parks could be a little long and we... More",Good
Train_User_4803,I have stayed at just about every Disney World Property except the Grand Floridian and Wilderness Lodge. I have always been really impressed (except this time). Saratoga Springs seems to be less kept up than the other properties. There was a big pile of 15 or so wooden coat hangers in the walkway right outside our door when we arrived... More,Good
Train_User_4804,We rented a room from a DVC member at Saratoga Springs for our family of 5. Disney heavily caters to families of four and builds hotel rooms that are accommodating for that size of family . Having five we had to bring a inflatable mattress to accommodate the fifth person. The rooms were adequately clean and had a stove top... More,Good
Train_User_4805,"Spent a week visiting Disney parks and stayed here due to a friend gifting us their Disney Vacation Club points. This resort, despite having construction at the pool closest to our villa, was top-notch. The staff members were courteous and helpful. The two bedroom suite with full kitchen and amenities was excellent, clean and well maintained. Our villa in The... More",Excellent
Train_User_4806,"I have traveled to Walt Disney World a number of times and will continue to travel there based on how outstanding every aspect of the resort is. When we arrived at Saratoga Springs we were welcomed by hotel staff and a wonderful display of holiday decorations. It was very beautiful and put a huge smile on everyone's faces! Now, on... More",Excellent
Train_User_4807,We are DVC members for the past 3 years and have had great experiences before this trip in late November. We had almost 500 taken from our room during our one cleaning experience. We were not aware that the room was being cleaned on day 3 of our 9 day stay. We had our money out in plain view in... More,Pathetic
Train_User_4808,"We stayed a week while visiting Disney. We had a one bedroom in the Grandstand area. The room size was fine. King bed was comfortable. The pillows were not as comfortable. There was a deck, and a full kitchen. The closet included various items and left little room for clothes. The washer and dryer were extremely loud. The livingroom was... More",Average
Train_User_4809,"The hotel is lovely looking from the outside, the grounds are beautiful but the rooms are dated, dark! We had a Jr. Suite with hopes of having a place we could relax in. The suite was not inviting. The bus transportation to the parks was not always as described (leaving every 20 min) three of the days was good ... More",Bad
Train_User_4810,"Just returned from a short break to another outstanding Disney Resort. Saratoga Springs is a huge resort so be warned. I used the Disney transport throughout my stay, to and from the airport and around the parks and other hotel resorts probably the longest wait was around 15 minutes the shortest 1 minute. I was in a 1 bedroom apartment... More",Excellent
Train_User_4811,Recently stayed for 2 weeks in the Paddock area of saratoga springs. Great location..just a short walk to the paddock pool and padfock grill...also 2 mins from either carousel or paddock bus stop. Short and very pleasant 5 min walk to the main springs pool and artists pallete restaurant and main lobby. Pool was amazing..never over crowded. Room ..studio..was very... More,Excellent
Train_User_4812,"We always have a positive experience at Saratoga Springs. The Congress Park section of the resort is within easy walking distance of Disney Springs (formerly Downtown Disney) and even closer now with a new pedestrian bridge. Additionally, there is a little used entrance off Buena Vista drive that makes for easy in/out near hotel row.",Good
Train_User_4813,Originally we were at Disney's Port Orleans French Quarter. Our room had a broken bed and we were not satisfied with it. The hotel manager then moved us to this resort. EVERYTHING about it was GREAT from the time we arrived. The front desk rep was extremely helpful even the manager who apologized over and over for the broken bed... More,Excellent
